capt.ID	season	year	visit	cave	length
6D9DD0	august	2012	2	C25	115
6D9DD0	august	2012	2	C25	120
6D9DD0	august	2015	NA	C25	127
186FDB	august	2013	2	C25	86
6D9E15	august	2012	1	C25	123
1880DD	august	2013	2	C25	107
6D9EEC	june	2016	2	C25	112
6DA4EB	august	2012	1	C25	80
1880DD	august	2013	2	C25	107
6DA4EB	august	2014	1	C25	110
6DA4EB	august	2012	1	C25	95
6DA4EB	june	2015	1	C25	108
6DA4EB	august	2015	NA	C25	110
6DA4EB	june	2016	1	C25	111
6DA4EB	june	2016	2	C25	113
6DA4EB	august	2016	1	C25	114
6DA4EB	june	2017	2	C25	104
6DA4EB	august	2017	1	C25	119
6DA4EB	august	2017	2	C25	120
6DA80C	august	2012	2	C25	78
6DAAD0	august	2012	1	C25	108
6DABDE	august	2012	2	C25	80
6DABDE	august	2014	2	C25	171
6DABDE	august	2015	NA	C25	105
6DABDE	august	2015	NA	C25	105
6DABDE	june	2016	2	C25	104
6DABDE	august	2016	2	C25	108
6DABDE	august	2017	1	C25	111
6DABDE	august	2017	2	C25	112
C9608F	august	2012	2	C25	115
C9619D	august	2012	1	C25	115
C96277	august	2012	1	C25	103
C96277	june	2014	1	C25	116
C96277	august	2014	2	C25	111
C96277	august	2012	1	C25	109
C9627F	august	2012	1	C25	84
C9627F	june	2014	2	C25	92
C9627F	august	2014	1	C25	93
C9627F	june	2014	1	C25	90
C9627F	june	2016	1	C25	97
C9627F	june	2016	2	C25	97
C962D2	june	2015	1	C25	105
C962D2	august	2016	1	C25	113
C962D2	august	2017	1	C25	120
C962D2	august	2017	2	C25	121
C96334	august	2015	NA	C25	137
C96334	august	2015	NA	C25	138
C96389	june	2016	2	C25	94
C96395	august	2012	1	C25	116
C9639A	august	2014	1	C25	109
C9639A	june	2016	2	C25	115
C963F9	june	2014	1	C25	88
C963F9	august	2014	2	C25	90
C963F9	august	2015	NA	C25	90
C963F9	june	2017	1	C25	96
C964B8	june	2014	2	C25	93
C964B8	august	2014	2	C25	93
C964B8	august	2015	NA	C25	95
C964B8	august	2016	1	C25	101
C964B8	august	2016	2	C25	100
C964B8	june	2017	1	C25	108
C96545	august	2012	1	C25	95
C96545	june	2014	2	C25	111
C96545	august	2014	1	C25	110
C96545	august	2012	1	C25	106
C96545	august	2015	NA	C25	115
C96545	august	2015	NA	C25	115
C96595	august	2012	1	C25	106
C966DA	june	2015	2	C25	102
C966DA	august	2015	NA	C25	102
C966DA	june	2014	1	C25	97
C9680B	august	2016	1	C25	95
C9680B	june	2017	1	C25	98
C9680B	june	2016	2	C25	93
C968A5	june	2014	1	C25	110
C96968	august	2012	2	C25	51
C96968	june	2014	1	C25	81
C96971	june	2014	2	C25	100
C96971	august	2014	1	C25	102
C96971	june	2015	2	C25	102
C96971	august	2015	NA	C25	104
C96971	june	2016	2	C25	105
C96A6B	august	2012	2	C25	109
C96A6B	june	2014	1	C25	112
C96A6B	august	2014	1	C25	113
C96A6B	june	2015	2	C25	111
C96A6B	august	2015	NA	C25	113
C96A6B	june	2016	1	C25	112
C96A6F	august	2012	2	C25	107
C96B57	august	2012	2	C25	100
C96C6E	august	2012	1	C25	94
C96C79	august	2014	2	C25	100
C96C79	june	2015	1	C25	102
C96CE3	august	2012	1	C25	93
C96CFC	august	2012	2	C25	90
C96CFC	august	2014	2	C25	113
C96CFC	june	2015	2	C25	113
C96CFC	august	2015	NA	C25	118
C96CFC	june	2017	2	C25	128
C96E1B	august	2012	2	C25	80
C96E1B	june	2015	1	C25	101
C96E1B	august	2015	NA	C25	106
C96E1B	june	2016	1	C25	108
C96E1B	august	2016	1	C25	111
C96F17	august	2016	2	C25	114
C96F1E	august	2012	2	C25	98
C96F1E	june	2014	2	C25	103
C96F1E	june	2016	2	C25	110
C96F1E	august	2017	2	C25	127
C96F9C	june	2015	1	C25	117
C96F9C	august	2015	NA	C25	120
C970B3	august	2012	1	C25	96
C972CE	august	2012	1	C25	105
C972CE	august	2014	1	C25	112
C973DE	june	2014	1	C25	95
C974ED	august	2012	1	C25	62
C974ED	august	2014	1	C25	87
C974ED	june	2014	1	C25	84
C974ED	august	2016	1	C25	93
C974ED	august	2016	2	C25	93
C9757E	august	2012	2	C25	69
C9757E	august	2014	2	C25	94
C9757E	june	2015	1	C25	93
C9757E	august	2015	NA	C25	95
C9757E	june	2017	2	C25	104
C9757E	august	2017	2	C25	122
C975F1	august	2012	1	C25	105
C975F1	august	2014	1	C25	111
C97612	august	2012	2	C25	107
C97820	august	2012	2	C25	94
C97820	august	2014	1	C25	101
C97820	june	2016	1	C25	103
C97820	august	2016	1	C25	107
C97820	june	2017	2	C25	109
C9782A	august	2012	1	C25	70
C9782A	june	2014	2	C25	94
C9782A	august	2014	1	C25	100
C9782A	june	2015	1	C25	100
C9782A	august	2015	NA	C25	105
C9782A	june	2016	1	C25	105
C9782A	june	2016	2	C25	105
C9782A	august	2016	1	C25	107
C9782A	june	2017	1	C25	109
C97953	june	2015	1	C25	88
C97A4C	august	2012	2	C25	126
C97A4C	june	2016	2	C25	131
C97A5B	august	2012	1	C25	115
C97AD4	august	2012	2	C25	112
C97AD4	august	2012	2	C25	114
C97B58	august	2012	2	C25	114
C97B85	august	2012	2	C25	96
C97BE7	august	2012	2	C25	81
C97BE7	august	2014	2	C25	98
C97BE7	august	2015	NA	C25	99
C97BE7	august	2016	1	C25	102
C97BE7	june	2017	1	C25	102
C97BE7	august	2017	2	C25	110
C97BF2	june	2014	1	C25	100
C97BF2	june	2016	1	C25	110
4EDDA4	june	2013	2	C25	112
C97D11	august	2012	1	C25	90
C97D11	august	2014	2	C25	95
C97D11	june	2015	2	C25	97
C97D11	august	2015	NA	C25	97
4EDEB0	august	2013	1	C25	143
4EDEC9	august	2013	1	C25	103
C97D1D	august	2012	1	C25	85
4EDEC9	august	2013	1	C25	103
C97D2C	june	2015	1	C25	105
C97D2C	june	2015	2	C25	106
C97D2C	august	2015	NA	C25	111
C97D2C	august	2016	1	C25	118
C97D2D	june	2014	2	C25	105
4EDED5	august	2013	1	C25	102
C97DA7	august	2012	1	C25	100
C97DA7	june	2014	1	C25	106
C97DF2	august	2015	NA	C25	106
4EDED5	june	2013	1	C25	99
C97E18	august	2012	1	C25	106
C97F5B	june	2015	1	C25	101
C97F5E	june	2014	1	C25	94
C97FBF	june	2014	2	C25	95
4EDED5	june	2013	2	C25	101
4EDEEA	june	2013	2	C25	82
C97FBF	august	2014	1	C25	97
C97FBF	june	2014	1	C25	94
4EDEEF	june	2013	1	C25	67
C97FC8	june	2014	2	C25	97
4EDEEF	june	2013	1	C25	67
C97FC8	august	2014	1	C25	99
C97FC8	august	2015	NA	C25	98
C97FEA	august	2012	1	C25	166
C98164	august	2015	NA	C25	113
C98164	june	2016	2	C25	117
C98175	june	2014	2	C25	95
C98175	june	2015	2	C25	96
C98282	august	2012	2	C25	99
C98282	august	2014	1	C25	113
4EDEF5	august	2013	1	C25	109
C98282	june	2015	2	C25	113
C982FC	august	2012	1	C25	109
C982FC	june	2014	2	C25	114
C98494	august	2012	1	C25	104
4EDEFA	june	2013	2	C25	106
4EDEFA	june	2013	2	C25	106
C98494	june	2014	2	C25	105
C98494	august	2014	1	C25	106
C9860A	august	2014	1	C25	107
C9860A	june	2016	2	C25	121
C9862C	august	2012	2	C25	82
C9862C	august	2014	1	C25	105
C9862C	august	2014	2	C25	105
C9862C	august	2015	NA	C25	108
4EDEFC	august	2013	1	C25	111
C9862C	august	2015	NA	C25	108
4EDF49	june	2013	1	C25	106
C9860A	june	2015	1	C25	169
4EDF49	june	2013	1	C25	106
C98707	august	2014	1	C25	117
C98707	august	2016	2	C25	123
4EDF63	june	2013	1	C25	86
4EDF70	august	2013	1	C25	113
C98707	august	2017	1	C25	130
C98707	august	2017	2	C25	130
C9871B	august	2015	NA	C25	108
C987A0	august	2012	2	C25	110
4EDF70	june	2013	1	C25	112
4EDF70	june	2013	1	C25	112
4EDF82	august	2013	1	C25	110
4EDF82	june	2013	2	C25	108
C987A0	august	2014	2	C25	116
C987A0	august	2016	2	C25	121
C98874	august	2012	2	C25	95
4EDF82	june	2013	1	C25	108
C9887D	august	2012	1	C25	99
C98880	august	2012	1	C25	99
C98880	august	2015	NA	C25	106
C98880	june	2016	2	C25	103
C98880	august	2016	1	C25	104
4EDFA3	august	2013	2	C25	103
4EDFA3	june	2013	1	C25	101
C98880	august	2017	1	C25	108
4EDFA3	june	2013	1	C25	103
C98893	august	2012	1	C25	90
4EDFFA	august	2013	1	C25	73
C988E6	august	2012	1	C25	91
C988E6	june	2014	2	C25	104
C988E6	august	2014	1	C25	105
4EDFFA	august	2013	1	C25	73
C988E6	june	2015	2	C25	106
C989E6	june	2016	1	C25	107
C98B30	august	2012	1	C25	116
C98B7B	august	2012	1	C25	122
C98B7B	june	2014	2	C25	124
C98B7B	august	2014	1	C25	122
C98B7B	august	2012	1	C25	123
4EE02F	june	2013	1	C25	69
C98DDC	june	2016	2	C25	110
4EE02F	june	2013	1	C25	69
C98DEC	august	2012	1	C25	93
C98DEC	august	2015	NA	C25	114
4EE050	august	2013	1	C25	112
C98DEC	august	2015	NA	C25	110
C98E28	june	2014	2	C25	100
C98E28	august	2014	1	C25	105
C98E47	august	2012	1	C25	101
C98E8C	june	2015	2	C25	112
C98E8C	june	2016	2	C25	114
4EE050	june	2013	1	C25	115
4EE050	june	2013	1	C25	115
C98EE5	june	2014	1	C25	121
4EE0E2	june	2013	1	C25	69
C98FC2	august	2012	1	C25	111
4EE0E2	june	2013	1	C25	69
CD9DD0	august	2015	NA	C25	127
053166	june	2014	2	C26	107
053169	june	2014	2	C26	93
053169	june	2015	1	C26	100
053169	august	2015	NA	C26	108
4EE10F	june	2013	1	C25	99
053169	august	2015	NA	C26	110
4EE10F	june	2013	1	C25	99
053169	june	2016	2	C26	114
053169	august	2014	1	C26	95
4EE145	june	2013	1	C25	114
053174	june	2014	2	C26	107
053339	august	2012	1	C26	66
4EE1FA	june	2013	2	C25	91
053339	june	2014	1	C26	80
4EE1FA	june	2013	2	C25	91
053339	june	2015	2	C26	104
053339	june	2016	1	C26	128
053339	august	2016	2	C26	142
053339	august	2014	2	C26	88
053339	june	2017	1	C26	148
053339	june	2017	2	C26	149
4EE23D	june	2013	2	C25	84
4EE23D	june	2013	2	C25	84
4EE29A	august	2013	1	C25	103
4EE29D	august	2013	1	C25	100
4EE29D	august	2013	1	C25	100
4EE30C	august	2013	2	C25	98
4EE358	june	2013	1	C25	117
053340	june	2014	1	C26	165
4EE3A1	august	2013	1	C25	113
4EE3A1	june	2013	1	C25	113
053348	june	2014	1	C26	146
4EE3A1	june	2013	2	C25	113
053348	august	2014	2	C26	145
053356	june	2014	1	C26	109
053356	august	2016	2	C26	123
053365	june	2014	1	C26	139
4EE3EA	june	2013	1	C25	100
053365	june	2016	2	C26	146
053365	august	2014	2	C26	140
053370	june	2014	1	C26	126
4EE404	june	2013	1	C25	90
053370	august	2015	NA	C26	128
053370	august	2014	2	C26	128
053371	june	2017	1	C26	136
053379	june	2014	1	C26	120
4EE404	june	2013	1	C25	90
053379	june	2015	2	C26	120
4EE408	june	2013	1	C25	116
053379	august	2014	2	C26	120
053379	august	2017	1	C26	143
053395	june	2014	1	C26	137
4EE408	june	2013	2	C25	115
4EE434	august	2013	1	C25	105
053395	august	2015	NA	C26	138
053395	june	2016	2	C26	142
053395	august	2016	1	C26	144
053401	june	2014	1	C26	115
053405	june	2014	1	C26	145
4EE434	june	2013	2	C25	104
053413	june	2014	1	C26	75
053869	august	2014	1	C26	132
053882	august	2014	1	C26	84
053882	june	2016	2	C26	126
053882	august	2016	2	C26	135
053889	august	2015	NA	C26	121
053889	august	2014	2	C26	118
053940	august	2014	2	C26	125
053947	august	2014	2	C26	122
4EE434	june	2013	2	C25	104
0062976	august	2016	1	C26	56
0062976	august	2016	2	C26	56
123809	august	2017	1	C26	60
4EE475	august	2013	1	C25	112
123810	august	2017	2	C26	50
123818	august	2017	1	C26	63
123958	august	2017	2	C26	51
158515	august	2016	1	C26	77
158528	june	2016	2	C26	72
4EE475	august	2013	1	C25	112
4EE483	june	2013	1	C25	88
158528	june	2017	2	C26	99
655011	june	2015	1	C26	123
655011	august	2016	1	C26	143
655035	august	2015	NA	C26	110
655035	august	2015	NA	C26	111
4EE483	june	2013	1	C25	88
655038	august	2015	NA	C26	124
655053	june	2015	2	C26	141
655058	june	2015	2	C26	127
655058	august	2015	NA	C26	130
655058	june	2016	2	C26	130
655077	august	2015	NA	C26	85
655077	august	2015	NA	C26	83
655077	august	2016	1	C26	103
655077	august	2016	2	C26	105
4EE49B	august	2013	1	C25	87
4EE49B	june	2013	2	C25	83
4EE49B	june	2013	2	C25	83
655089	august	2015	1	C26	125
4EE4CC	june	2013	1	C25	70
655089	august	2015	2	C26	126
655110	august	2015	NA	C26	97
655110	june	2016	2	C26	115
4EE4CC	june	2013	1	C25	70
655261	june	2016	1	C26	58
655261	june	2016	2	C26	6
655261	august	2016	2	C26	75
655272	june	2016	1	C26	52
655278	june	2016	1	C26	83
655278	june	2017	2	C26	116
655278	august	2017	1	C26	125
655288	august	2015	NA	C26	106
655330	june	2016	1	C26	62
655330	june	2017	2	C26	92
655333	june	2016	1	C26	78
655333	june	2017	2	C26	107
655333	august	2017	1	C26	112
4EE4F4	august	2013	2	C25	104
4EE4F4	june	2013	1	C25	105
655333	august	2017	2	C26	114
4EE4F4	june	2013	1	C25	104
655336	june	2016	1	C26	65
655363	june	2016	1	C26	93
655391	august	2015	NA	C26	75
655391	june	2016	2	C26	86
4EE5A0	august	2013	1	C25	66
655391	august	2017	1	C26	130
655405	august	2015	NA	C26	72
655405	august	2016	1	C26	101
4EE5A0	august	2013	1	C25	66
655405	august	2016	2	C26	102
655405	june	2017	2	C26	150
655405	august	2017	1	C26	130
655451	june	2016	1	C26	55
4EE5BD	august	2013	1	C25	85
655480	june	2016	1	C26	53
655482	august	2015	NA	C26	129
4EE5BD	august	2013	1	C25	85
4EE5BF	june	2013	1	C25	101
0688768	june	2016	2	C26	47
897750	august	2016	1	C26	134
897750	june	2017	1	C26	135
4EE5BF	june	2013	1	C25	101
897755	august	2016	1	C26	70
897755	august	2016	2	C26	72
897755	june	2017	2	C26	91
4EE5C2	august	2013	1	C25	98
4EE5C2	august	2013	1	C25	98
4EE623	june	2013	1	C25	74
897755	august	2017	2	C26	107
897798	august	2016	2	C26	134
4EE623	june	2013	1	C25	74
897822	august	2016	2	C26	131
4EE639	august	2013	1	C25	99
897822	june	2017	2	C26	135
897822	august	2017	1	C26	140
897861	august	2016	1	C26	104
897861	june	2017	1	C26	123
897862	june	2017	1	C26	66
897872	june	2017	1	C26	80
897872	june	2017	2	C26	80
897882	june	2017	2	C26	135
4EE6FE	august	2013	1	C25	110
897886	august	2016	2	C26	129
897909	june	2017	1	C26	77
897909	june	2017	2	C26	77
897909	august	2017	2	C26	98
4EE73E	june	2013	2	C25	122
897910	august	2016	1	C26	65
897916	august	2017	1	C26	72
897917	june	2017	2	C26	74
4EE755	august	2013	1	C25	122
897949	august	2016	1	C26	125
897965	june	2017	1	C26	145
897986	august	2016	2	C26	146
897986	june	2017	2	C26	120
981755	august	2017	1	C26	78
4EE755	june	2013	2	C25	118
4EE755	june	2013	2	C25	118
4EE7B5	august	2013	1	C25	75
4EE7B5	august	2013	1	C25	75
981755	august	2017	2	C26	78
981758	august	2017	1	C26	66
981839	august	2017	1	C26	68
4EE81C	august	2013	1	C25	110
981839	august	2017	2	C26	74
4EE81C	june	2013	1	C25	108
981841	august	2017	2	C26	79
4EE81C	june	2013	2	C25	108
981847	august	2017	2	C26	76
981871	august	2017	1	C26	70
981871	august	2017	2	C26	70
981877	august	2017	2	C26	79
981891	august	2017	1	C26	76
981891	august	2017	2	C26	77
981897	august	2017	1	C26	90
981950	august	2017	1	C26	71
981962	august	2017	1	C26	74
4EE82D	june	2013	1	C25	109
2903424	august	2015	NA	C26	55
4EE84E	august	2013	1	C25	119
4EE84E	august	2013	1	C25	119
3137664	june	2016	1	C26	49
4EE867	august	2013	1	C25	118
3137664	june	2017	2	C26	75
4EE88D	august	2013	1	C25	88
4056576	august	2015	NA	C26	57
4EE8BD	august	2013	1	C25	74
5286912	june	2016	2	C26	47
5421440	june	2016	2	C26	58
4EE8BD	june	2013	1	C25	67
4EE8BD	june	2013	1	C25	67
8657408	june	2015	2	C26	53
4EE8C6	june	2013	2	C25	96
4EE8C6	june	2013	2	C25	96
4EE8CA	august	2013	1	C25	88
4EE8F3	august	2013	1	C25	73
9509120	august	2016	1	C26	63
4EE8F3	august	2013	1	C25	73
9620480	june	2016	2	C26	54
1875E4	june	2014	1	C26	84
4EE8FC	august	2013	1	C25	129
4EE8FC	august	2013	1	C25	129
183DFB	june	2014	1	C26	117
183DFB	june	2015	2	C26	122
183DFB	august	2016	2	C26	133
183DFB	august	2014	2	C26	120
184D56	june	2014	2	C26	80
4EE96E	august	2013	1	C25	128
184D5C	june	2015	2	C26	125
184D5C	august	2015	NA	C26	126
184D5C	august	2016	2	C26	140
4EE96E	august	2013	1	C25	128
184D5C	august	2014	1	C26	122
187D96	august	2014	2	C26	131
4EE981	june	2013	2	C25	65
4EE981	june	2013	1	C25	65
4ED30B	august	2014	1	C26	105
4EE9D3	june	2013	2	C25	90
4ED30B	august	2012	1	C26	87
4ED30B	august	2015	NA	C26	112
4ED30B	june	2016	2	C26	118
4ED30B	june	2017	2	C26	125
4EE9D3	june	2013	2	C25	90
4EE9DD	june	2013	2	C25	111
4ED385	august	2012	1	C26	76
4ED385	june	2014	2	C26	104
4EEA99	august	2013	1	C25	118
4ED385	june	2015	2	C26	119
4EEA99	june	2013	1	C25	115
4ED385	august	2015	NA	C26	128
4ED385	june	2016	1	C26	132
4ED385	june	2016	2	C26	134
4ED498	august	2012	1	C26	115
4ED498	august	2015	NA	C26	132
4ED498	august	2015	NA	C26	135
4EDD20	august	2012	1	C26	116
4EEAC7	august	2013	1	C25	108
4EDDE1	august	2014	1	C26	98
4EDDE1	august	2012	1	C26	181
4EDDE1	august	2012	1	C26	78
4EDDE1	june	2014	2	C26	95
4EDDE1	august	2015	NA	C26	111
4EEAC7	june	2013	2	C25	107
4EDDE1	august	2015	NA	C26	112
4EDDE1	june	2016	1	C26	121
4EEB69	august	2013	1	C25	74
4EDDE1	june	2016	2	C26	121
4EEB69	august	2013	1	C25	74
4EDDE1	august	2016	1	C26	130
4EDDE1	august	2016	2	C26	131
4EEBF7	august	2013	1	C25	128
4EEBF7	august	2013	1	C25	128
4EEC85	august	2013	1	C25	124
4EDDE1	june	2017	1	C26	132
4EDDE1	june	2017	2	C26	133
4EEC85	june	2013	1	C25	120
4EDDE1	august	2017	1	C26	146
4EDE01	august	2014	1	C26	121
4EDE01	august	2012	1	C26	115
4EDE01	june	2014	1	C26	121
4EDE59	august	2016	2	C26	125
4EDE59	august	2014	1	C26	103
4EDE59	june	2017	2	C26	130
4EEC85	june	2013	2	C25	120
4EDEBF	august	2012	1	C26	122
4EDEDC	august	2014	1	C26	126
4EDEDC	august	2012	1	C26	89
4EED01	june	2013	1	C25	106
4EDEDC	june	2014	2	C26	125
4EDEDC	june	2015	2	C26	127
4EDEDC	august	2015	NA	C26	131
4EED01	june	2013	1	C25	106
4EED2B	august	2013	1	C25	86
4EDF65	august	2012	1	C26	85
4EDF98	august	2014	1	C26	133
4EED2B	june	2013	1	C25	75
4EDF98	august	2015	NA	C26	141
4EDF98	june	2016	2	C26	140
4EDF98	june	2017	1	C26	144
4EDF9A	june	2015	2	C26	136
4EDFAF	august	2014	1	C26	114
4EED42	june	2013	2	C25	111
4EDFAF	august	2012	1	C26	108
4EDFAF	june	2014	1	C26	114
4EE092	august	2014	1	C26	121
4EE092	august	2012	1	C26	115
4EED42	june	2013	1	C25	107
4EE092	june	2014	1	C26	121
4EE092	august	2012	1	C26	122
4EE0A6	august	2012	1	C26	146
4EE0F4	june	2014	1	C26	182
4EE0F4	june	2015	1	C26	179
4EE0F4	june	2015	2	C26	182
4EFB5B	august	2013	1	C25	97
4EE0F4	august	2014	2	C26	180
4EE18F	august	2012	1	C26	105
4EE18F	june	2015	2	C26	122
4EE18F	august	2015	NA	C26	123
4EE19B	june	2014	1	C26	125
4EFB5B	august	2013	1	C25	97
4EE19B	august	2015	NA	C26	134
4EE19B	june	2016	2	C26	144
698F7A	june	2013	1	C25	75
4EE40E	august	2014	1	C26	127
4EE40E	august	2012	1	C26	117
4EE40E	june	2014	2	C26	127
4EE44F	august	2012	1	C26	136
4EE466	august	2012	1	C26	121
4EE51F	august	2012	1	C26	104
4EE58E	june	2014	2	C26	125
698F7A	june	2013	1	C25	75
4EE5C4	august	2014	1	C26	107
4EE5C4	august	2012	1	C26	85
4EE5C4	june	2014	1	C26	105
4EE5C4	june	2016	2	C26	121
6D6001	june	2013	1	C25	88
4EE6E2	august	2012	1	C26	158
4EE743	august	2012	1	C26	167
4EE768	august	2012	1	C26	137
4EE779	june	2014	1	C26	115
4EE779	august	2015	NA	C26	131
6D6A9F	june	2013	1	C25	93
4EE779	june	2016	2	C26	137
4EE779	august	2014	2	C26	118
4EE779	august	2017	1	C26	163
4EE7D8	august	2014	1	C26	105
4EE7D8	august	2012	1	C26	81
4EE7D8	june	2014	1	C26	103
4EE7D8	june	2015	1	C26	106
6D7233	august	2013	1	C25	80
6D7233	june	2013	1	C25	74
4EE7D8	august	2016	2	C26	125
4EE833	august	2012	1	C26	95
4EE8B9	august	2014	1	C26	130
4EE8B9	june	2014	1	C26	128
6D7EEC	august	2013	1	C25	95
6D7EEC	june	2013	1	C25	95
4EE8B9	june	2015	1	C26	127
4EE8B9	june	2016	1	C26	129
6D80F2	june	2013	2	C25	113
4EEA79	august	2012	1	C26	78
4EEA79	june	2014	1	C26	105
4EEA79	august	2012	1	C26	99
4EEAB9	august	2015	NA	C26	130
4EEB9F	august	2014	1	C26	127
6D82CA	june	2013	1	C25	81
4EEB9F	june	2014	1	C26	125
4EECDC	august	2012	1	C26	141
4EECDD	june	2016	1	C26	128
4EECDD	june	2016	2	C26	133
4EECDD	august	2014	2	C26	115
4EED23	august	2014	1	C26	103
4EED23	august	2012	1	C26	81
4EED23	june	2014	2	C26	99
6D82CA	june	2013	2	C25	81
4EED23	june	2017	2	C26	127
4EED23	august	2017	1	C26	135
4EED24	august	2012	1	C26	142
4EED24	june	2014	1	C26	141
4EED24	august	2015	NA	C26	145
6D836C	august	2013	1	C25	85
4EED24	august	2014	2	C26	142
4EE0DF	august	2012	1	C26	94
4EE0F3	june	2014	1	C26	125
6D836C	august	2013	1	C25	85
4EFC86	august	2012	1	C26	141
4EFC86	june	2014	2	C26	155
4EFC86	august	2012	1	C26	153
4EFC86	june	2015	1	C26	153
6D137A	august	2016	1	C26	123
6D8455	june	2013	2	C25	112
6D8455	june	2013	1	C25	111
6D76B6	august	2014	1	C26	119
6D76B6	august	2012	1	C26	95
6D76B6	june	2014	1	C26	115
6D76B6	august	2015	NA	C26	128
6D76B6	june	2016	2	C26	134
6D76B6	june	2017	1	C26	145
6D7E3F	august	2012	1	C26	161
6D822D	august	2012	1	C26	104
6D864B	august	2013	1	C25	105
6D864B	august	2013	1	C25	105
6D822D	june	2014	1	C26	111
6D84DC	august	2012	1	C26	100
6D8914	august	2014	1	C26	115
6D8914	august	2012	1	C26	100
6D8907	august	2013	2	C25	119
6D8914	august	2012	1	C26	108
6D8907	june	2013	1	C25	118
6D8914	august	2015	NA	C26	125
6D8914	june	2016	2	C26	130
6D9EB7	june	2014	1	C26	116
6DA127	august	2012	1	C26	82
6DA127	june	2014	1	C26	102
6DA127	june	2015	2	C26	109
6DA127	august	2015	NA	C26	113
6DA37A	august	2012	1	C26	90
6D8907	june	2013	1	C25	119
6DA37A	june	2014	2	C26	111
6DA37A	august	2012	1	C26	105
6DA37A	august	2015	NA	C26	117
6DA37A	june	2016	2	C26	120
6D8A54	august	2013	1	C25	117
6DA37A	june	2017	2	C26	128
6DA37A	august	2017	1	C26	134
C96164	august	2012	1	C26	119
C96164	june	2016	1	C26	134
C96164	june	2017	2	C26	140
6D9479	june	2013	1	C25	97
C962C3	august	2014	1	C26	131
C962C3	august	2016	2	C26	143
6D9997	june	2013	1	C25	110
6D9997	june	2013	2	C25	110
C96345	august	2014	1	C26	137
6DA80C	august	2013	1	C25	86
C96345	august	2012	1	C26	130
C96345	august	2012	1	C26	138
6DABDE	august	2013	1	C25	91
C963FC	june	2014	1	C26	134
C963FC	august	2014	1	C26	135
6DABDE	june	2013	2	C25	90
C9627F	june	2013	1	C25	86
C9666C	august	2014	1	C26	100
C9666C	august	2012	1	C26	85
C9666C	june	2014	1	C26	96
C9627F	june	2013	2	C25	86
C962D2	august	2013	1	C25	101
C962D2	august	2013	1	C25	101
C9666C	august	2015	NA	C26	108
C9666C	august	2015	NA	C26	108
C9666C	june	2016	2	C26	109
C9666C	june	2017	2	C26	113
C9666C	august	2017	1	C26	115
C9666C	august	2017	2	C26	115
C96AD7	june	2014	2	C26	113
C96AD7	june	2015	2	C26	120
C96AD7	august	2014	1	C26	113
C96D7E	august	2014	1	C26	106
C96D7E	june	2014	2	C26	105
C9632B	june	2013	2	C25	95
C9632B	june	2013	1	C25	93
C96D7E	august	2015	NA	C26	115
C96D7E	june	2016	1	C26	119
C96D7E	august	2016	1	C26	123
C96D7E	june	2017	1	C26	125
C96E80	august	2012	1	C26	80
C96FA2	august	2012	1	C26	99
C96334	august	2013	1	C25	133
C96334	august	2013	1	C25	133
C96395	june	2013	1	C25	121
C96FA2	august	2015	NA	C26	114
C9639A	august	2013	1	C25	107
C96FA2	august	2014	2	C26	113
C9639A	june	2013	2	C25	105
C9735F	august	2014	1	C26	131
C9735F	june	2014	1	C26	132
C973E1	august	2015	NA	C26	127
C973E1	june	2016	1	C26	133
C973E1	august	2014	2	C26	128
C97455	june	2014	1	C26	143
C9639A	june	2013	2	C25	105
C97455	august	2014	2	C26	142
C9746B	august	2014	1	C26	100
C9746B	june	2014	1	C26	91
C963F9	august	2013	1	C25	84
C964B8	august	2013	1	C25	80
C964B8	june	2013	2	C25	76
C9746B	june	2015	2	C26	108
C9746B	august	2015	NA	C26	114
C964B8	june	2013	2	C25	76
C9746B	august	2016	1	C26	130
C97604	august	2012	1	C26	92
C9760A	august	2012	1	C26	110
C97700	june	2015	2	C26	138
C97700	august	2015	NA	C26	140
C96545	june	2013	1	C25	102
C97700	august	2014	2	C26	135
C977A8	august	2012	1	C26	84
C977A8	august	2015	NA	C26	121
C97826	august	2012	1	C26	92
C97826	june	2015	1	C26	NA
C97826	august	2014	2	C26	109
C9789F	august	2012	1	C26	116
C96545	june	2013	2	C25	102
C97931	august	2014	1	C26	115
C97931	august	2012	1	C26	83
C97931	june	2014	1	C26	111
C97931	august	2015	NA	C26	123
C97931	august	2016	1	C26	128
C97931	june	2017	1	C26	128
C97946	august	2012	1	C26	178
C97946	june	2014	1	C26	175
C97A4F	june	2014	2	C26	125
C966DA	august	2013	1	C25	95
C97ADE	august	2014	1	C26	111
C97ADE	august	2012	1	C26	91
C97ADE	june	2014	2	C26	110
C97ADE	august	2015	NA	C26	115
C966DA	june	2013	1	C25	93
C9680B	august	2013	1	C25	66
C9680B	august	2013	1	C25	66
C97ADE	june	2017	1	C26	125
C97B75	june	2014	2	C26	162
C97BE9	august	2012	1	C26	123
C97BE9	june	2014	2	C26	142
C980DB	june	2016	1	C26	139
C9816E	august	2014	1	C26	124
C9816E	june	2014	1	C26	120
C9816E	august	2015	NA	C26	135
C968A5	june	2013	2	C25	109
C9831C	august	2014	1	C26	143
C9831C	august	2012	1	C26	130
C9831C	june	2014	1	C26	142
C968A5	june	2013	1	C25	109
C9831C	august	2012	1	C26	139
