"number"	"filename"	"ID"	"season"	"year"	"cave"	"label"	"nonatec"	"tag"	"date"	"codedate"
"5241"	"73"	"IMG_9234.JPG"	"158510"	"june"	"2016"	"C25"	"CAL16-2872"	NA	"158510"	"2016-1-june"	9
"6138"	"11"	"IMG_2064.JPG"	"158510"	"june"	"2017"	"C25"	"CAL16-2872"	NA	"158510"	"2017-1-june"	11
"6584"	"5"	"IMG_2930.JPG"	"158510"	"august"	"2017"	"C25"	"CAL16-2872"	NA	"158510"	"2017-2-august"	12
"5246"	"78"	"IMG_9239.JPG"	"7412864"	"june"	"2016"	"C25"	"CAL16-2874"	NA	"7412864"	"2016-1-june"	9
"5247"	"79"	"IMG_9240.JPG"	"2634752"	"june"	"2016"	"C25"	"CAL16-2875"	NA	"2634752"	"2016-1-june"	9
"5248"	"80"	"IMG_9241.JPG"	"2194944"	"june"	"2016"	"C25"	"CAL16-2876"	NA	"2194944"	"2016-1-june"	9
"5251"	"83"	"IMG_9244.JPG"	"6844544"	"june"	"2016"	"C25"	"CAL16-2879"	NA	"6844544"	"2016-1-june"	9
"5254"	"86"	"IMG_9247.JPG"	"158599"	"june"	"2016"	"C25"	"CAL16-2880"	NA	"158599"	"2016-1-june"	9
"5255"	"87"	"IMG_9248.JPG"	"158539"	"june"	"2016"	"C25"	"CAL16-2881"	NA	"158539"	"2016-1-june"	9
"5711"	"57"	"IMG_0213.JPG"	"158539"	"august"	"2016"	"C25"	"CAL16-2881"	NA	"158539"	"2016-2-august"	10
"5261"	"93"	"IMG_9254.JPG"	"158595"	"june"	"2016"	"C25"	"CAL16-2882"	NA	"158595"	"2016-1-june"	9
"5262"	"94"	"IMG_9255.JPG"	"158558"	"june"	"2016"	"C25"	"CAL16-2883"	NA	"158558"	"2016-1-june"	9
"5265"	"97"	"IMG_9259.JPG"	"158545"	"june"	"2016"	"C25"	"CAL16-2884"	NA	"158545"	"2016-1-june"	9
"6689"	"110"	"IMG_3244.JPG"	"158545"	"august"	"2017"	"C25"	"CAL16-2884"	NA	"158545"	"2017-2-august"	12
"5272"	"104"	"IMG_9267.JPG"	"158513"	"june"	"2016"	"C25"	"CAL16-2886"	NA	"158513"	"2016-1-june"	9
"5277"	"109"	"IMG_9273.JPG"	"655281"	"june"	"2016"	"C25"	"CAL16-2887"	NA	"655281"	"2016-1-june"	9
"5720"	"66"	"IMG_0231.JPG"	"655281"	"august"	"2016"	"C25"	"CAL16-2887"	NA	"655281"	"2016-2-august"	10
"6167"	"40"	"IMG_2100.JPG"	"655281"	"june"	"2017"	"C25"	"CAL16-2887"	NA	"655281"	"2017-1-june"	11
"5289"	"121"	"IMG_9286.JPG"	"158573"	"june"	"2016"	"C25"	"CAL16-2888"	NA	"158573"	"2016-1-june"	9
"5290"	"122"	"IMG_9287.JPG"	"158554"	"june"	"2016"	"C25"	"CAL16-2889"	NA	"158554"	"2016-1-june"	9
"5295"	"127"	"IMG_9292.JPG"	"655462"	"june"	"2016"	"C25"	"CAL16-2890"	NA	"655462"	"2016-1-june"	9
"5676"	"22"	"IMG_0160.JPG"	"655462"	"august"	"2016"	"C25"	"CAL16-2890"	NA	"655462"	"2016-2-august"	10
"6137"	"10"	"IMG_2062.JPG"	"655462"	"june"	"2017"	"C25"	"CAL16-2890"	NA	"655462"	"2017-1-june"	11
"6615"	"36"	"IMG_2965.JPG"	"655462"	"august"	"2017"	"C25"	"CAL16-2890"	NA	"655462"	"2017-2-august"	12
"5304"	"136"	"IMG_9301.JPG"	"158543"	"june"	"2016"	"C25"	"CAL16-2891"	NA	"158543"	"2016-1-june"	9
"6218"	"91"	"IMG_2472.JPG"	"158543"	"june"	"2017"	"C25"	"CAL16-2891"	NA	"158543"	"2017-1-june"	11
"5306"	"138"	"IMG_9303.JPG"	"158504"	"june"	"2016"	"C25"	"CAL16-2892"	NA	"158504"	"2016-1-june"	9
"5307"	"139"	"IMG_9304.JPG"	"158537"	"june"	"2016"	"C25"	"CAL16-2893"	NA	"158537"	"2016-1-june"	9
"5308"	"140"	"IMG_9305.JPG"	"158589"	"june"	"2016"	"C25"	"CAL16-2894"	NA	"158589"	"2016-1-june"	9
"5310"	"142"	"IMG_9307.JPG"	"158546"	"june"	"2016"	"C25"	"CAL16-2895"	NA	"158546"	"2016-1-june"	9
"5721"	"67"	"IMG_0232.JPG"	"158546"	"august"	"2016"	"C25"	"CAL16-2895"	NA	"158546"	"2016-2-august"	10
"6221"	"94"	"IMG_2475.JPG"	"158546"	"june"	"2017"	"C25"	"CAL16-2895"	NA	"158546"	"2017-1-june"	11
"5736"	"82"	"IMG_9698.JPG"	"158586"	"august"	"2016"	"C25"	"CAL16-2953"	NA	"158586"	"2016-2-august"	10
"6225"	"98"	"IMG_2480.JPG"	"158586"	"june"	"2017"	"C25"	"CAL16-2953"	NA	"158586"	"2017-1-june"	11
"6657"	"78"	"IMG_3010.JPG"	"158586"	"august"	"2017"	"C25"	"CAL16-2953"	NA	"158586"	"2017-2-august"	12
"5738"	"84"	"IMG_9700.JPG"	"158563"	"august"	"2016"	"C25"	"CAL16-2954"	NA	"158563"	"2016-2-august"	10
"6155"	"28"	"IMG_2085.JPG"	"158563"	"june"	"2017"	"C25"	"CAL16-2954"	NA	"158563"	"2017-1-june"	11
"5739"	"85"	"IMG_9701.JPG"	"158592"	"august"	"2016"	"C25"	"CAL16-2955"	NA	"158592"	"2016-2-august"	10
"6183"	"56"	"IMG_2427.JPG"	"158592"	"june"	"2017"	"C25"	"CAL16-2955"	NA	"158592"	"2017-1-june"	11
"5741"	"87"	"IMG_9703.JPG"	"655452"	"august"	"2016"	"C25"	"CAL16-2956"	NA	"655452"	"2016-2-august"	10
"6696"	"117"	"IMG_3253.JPG"	"655452"	"august"	"2017"	"C25"	"CAL16-2956"	NA	"655452"	"2017-2-august"	12
"5743"	"89"	"IMG_9705.JPG"	"158577"	"august"	"2016"	"C25"	"CAL16-2957"	NA	"158577"	"2016-2-august"	10
"6134"	"7"	"IMG_2058.JPG"	"158577"	"june"	"2017"	"C25"	"CAL16-2957"	NA	"158577"	"2017-1-june"	11
"5747"	"93"	"IMG_9709.JPG"	"158570"	"august"	"2016"	"C25"	"CAL16-2958"	NA	"158570"	"2016-2-august"	10
"5750"	"96"	"IMG_9713.JPG"	"655273"	"august"	"2016"	"C25"	"CAL16-2960"	NA	"655273"	"2016-2-august"	10
"5751"	"97"	"IMG_9714.JPG"	"158518"	"august"	"2016"	"C25"	"CAL16-2961"	NA	"158518"	"2016-2-august"	10
"5760"	"106"	"IMG_9729.JPG"	"158579"	"august"	"2016"	"C25"	"CAL16-2963"	NA	"158579"	"2016-2-august"	10
"5763"	"109"	"IMG_9732.JPG"	"655314"	"august"	"2016"	"C25"	"CAL16-2964"	NA	"655314"	"2016-2-august"	10
"5764"	"110"	"IMG_9734.JPG"	"655426"	"august"	"2016"	"C25"	"CAL16-2965"	NA	"655426"	"2016-2-august"	10
"5769"	"115"	"IMG_9741.JPG"	"158514"	"august"	"2016"	"C25"	"CAL16-2966"	NA	"158514"	"2016-2-august"	10
"6623"	"44"	"IMG_2973.JPG"	"158514"	"august"	"2017"	"C25"	"CAL16-2966"	NA	"158514"	"2017-2-august"	12
"5772"	"118"	"IMG_9746.JPG"	"158511"	"august"	"2016"	"C25"	"CAL16-2967"	NA	"158511"	"2016-2-august"	10
"5775"	"121"	"IMG_9749.JPG"	"158524"	"august"	"2016"	"C25"	"CAL16-2968"	NA	"158524"	"2016-2-august"	10
"6187"	"60"	"IMG_2431.JPG"	"158524"	"june"	"2017"	"C25"	"CAL16-2968"	NA	"158524"	"2017-1-june"	11
"6590"	"11"	"IMG_2936.JPG"	"158524"	"august"	"2017"	"C25"	"CAL16-2968"	NA	"158524"	"2017-2-august"	12
"5776"	"122"	"IMG_9751.JPG"	"158597"	"august"	"2016"	"C25"	"CAL16-2969"	NA	"158597"	"2016-2-august"	10
"5782"	"128"	"IMG_9758.JPG"	"158587"	"august"	"2016"	"C25"	"CAL16-2970"	NA	"158587"	"2016-2-august"	10
"5790"	"136"	"IMG_9767.JPG"	"158522"	"august"	"2016"	"C25"	"CAL16-2971"	NA	"158522"	"2016-2-august"	10
"5793"	"139"	"IMG_9772.JPG"	"158542"	"august"	"2016"	"C25"	"CAL16-2972"	NA	"158542"	"2016-2-august"	10
"6215"	"88"	"IMG_2467.JPG"	"158542"	"june"	"2017"	"C25"	"CAL16-2972"	NA	"158542"	"2017-1-june"	11
"5800"	"146"	"IMG_9779.JPG"	"655437"	"august"	"2016"	"C25"	"CAL16-2973"	NA	"655437"	"2016-2-august"	10
"6617"	"38"	"IMG_2967.JPG"	"655437"	"august"	"2017"	"C25"	"CAL16-2973"	NA	"655437"	"2017-2-august"	12
"5801"	"147"	"IMG_9781.JPG"	"158574"	"august"	"2016"	"C25"	"CAL16-2974"	NA	"158574"	"2016-2-august"	10
"6631"	"52"	"IMG_2982.JPG"	"158574"	"august"	"2017"	"C25"	"CAL16-2974"	NA	"158574"	"2017-2-august"	12
"5806"	"152"	"IMG_9787.JPG"	"158516"	"august"	"2016"	"C25"	"CAL16-2975"	NA	"158516"	"2016-2-august"	10
"5808"	"154"	"IMG_9791.JPG"	"158507"	"august"	"2016"	"C25"	"CAL16-2976"	NA	"158507"	"2016-2-august"	10
"6170"	"43"	"IMG_2103.JPG"	"158507"	"june"	"2017"	"C25"	"CAL16-2976"	NA	"158507"	"2017-1-june"	11
"6646"	"67"	"IMG_2998.JPG"	"158507"	"august"	"2017"	"C25"	"CAL16-2976"	NA	"158507"	"2017-2-august"	12
"5813"	"159"	"IMG_9798.JPG"	"655444"	"august"	"2016"	"C25"	"CAL16-2977"	NA	"655444"	"2016-2-august"	10
"5662"	"8"	"IMG_0143.JPG"	"897971"	"august"	"2016"	"C25"	"CAL16-3043"	NA	"897971"	"2016-2-august"	10
"6594"	"15"	"IMG_2940.JPG"	"897971"	"august"	"2017"	"C25"	"CAL16-3043"	NA	"897971"	"2017-2-august"	12
"5663"	"9"	"IMG_0144.JPG"	"897773"	"august"	"2016"	"C25"	"CAL16-3044"	NA	"897773"	"2016-2-august"	10
"6154"	"27"	"IMG_2084.JPG"	"897773"	"june"	"2017"	"C25"	"CAL16-3044"	NA	"897773"	"2017-1-june"	11
"5665"	"11"	"IMG_0146.JPG"	"897954"	"august"	"2016"	"C25"	"CAL16-3045"	NA	"897954"	"2016-2-august"	10
"6180"	"53"	"IMG_2423.JPG"	"897954"	"june"	"2017"	"C25"	"CAL16-3045"	NA	"897954"	"2017-1-june"	11
"6667"	"88"	"IMG_3020.JPG"	"897954"	"august"	"2017"	"C25"	"CAL16-3045"	NA	"897954"	"2017-2-august"	12
"5666"	"12"	"IMG_0147.JPG"	"897830"	"august"	"2016"	"C25"	"CAL16-3046"	NA	"897830"	"2016-2-august"	10
"6135"	"8"	"IMG_2059.JPG"	"897830"	"june"	"2017"	"C25"	"CAL16-3046"	NA	"897830"	"2017-1-june"	11
"5677"	"23"	"IMG_0161.JPG"	"897761"	"august"	"2016"	"C25"	"CAL16-3048"	NA	"897761"	"2016-2-august"	10
"5680"	"26"	"IMG_0164.JPG"	"897982"	"august"	"2016"	"C25"	"CAL16-3049"	NA	"897982"	"2016-2-august"	10
"6385"	"31"	"IMG_3208.JPG"	"897982"	"august"	"2017"	"C7"	"CAL16-3049"	NA	"897982"	"2017-2-august"	12
"5700"	"46"	"IMG_0195.JPG"	"897814"	"august"	"2016"	"C25"	"CAL16-3050"	NA	"897814"	"2016-2-august"	10
"6592"	"13"	"IMG_2938.JPG"	"897945"	"august"	"2017"	"C25"	"CAL17-2319"	NA	"897945"	"2017-2-august"	12
"6128"	"1"	"IMG_2049.JPG"	"897824"	"june"	"2017"	"C25"	"CAL17-3091"	NA	"897824"	"2017-1-june"	11
"6585"	"6"	"IMG_2931.JPG"	"897824"	"august"	"2017"	"C25"	"CAL17-3091"	NA	"897824"	"2017-2-august"	12
"6131"	"4"	"IMG_2053.JPG"	"897840"	"june"	"2017"	"C25"	"CAL17-3092"	NA	"897840"	"2017-1-june"	11
"6136"	"9"	"IMG_2061.JPG"	"897807"	"june"	"2017"	"C25"	"CAL17-3093"	NA	"897807"	"2017-1-june"	11
"6658"	"79"	"IMG_3011.JPG"	"897807"	"august"	"2017"	"C25"	"CAL17-3093"	NA	"897807"	"2017-2-august"	12
"6139"	"12"	"IMG_2065.JPG"	"895813"	"june"	"2017"	"C25"	"CAL17-3094"	NA	"895813"	"2017-1-june"	11
"6140"	"13"	"IMG_2066.jpg"	"897804"	"june"	"2017"	"C25"	"CAL17-3095"	NA	"897804"	"2017-1-june"	11
"6141"	"14"	"IMG_2070.JPG"	"897897"	"june"	"2017"	"C25"	"CAL17-3096"	NA	"897897"	"2017-1-june"	11
"6146"	"19"	"IMG_2075.JPG"	"897881"	"june"	"2017"	"C25"	"CAL17-3097"	NA	"897881"	"2017-1-june"	11
"6148"	"21"	"IMG_2078.JPG"	"897942"	"june"	"2017"	"C25"	"CAL17-3098"	NA	"897942"	"2017-1-june"	11
"6153"	"26"	"IMG_2083.JPG"	"897857"	"june"	"2017"	"C25"	"CAL17-3099"	NA	"897857"	"2017-1-june"	11
"6159"	"32"	"IMG_2089.JPG"	"897896"	"june"	"2017"	"C25"	"CAL17-3101"	NA	"897896"	"2017-1-june"	11
"6160"	"33"	"IMG_2090.JPG"	"897836"	"june"	"2017"	"C25"	"CAL17-3102"	NA	"897836"	"2017-1-june"	11
"6627"	"48"	"IMG_2977.JPG"	"897836"	"august"	"2017"	"C25"	"CAL17-3102"	NA	"897836"	"2017-2-august"	12
"6161"	"34"	"IMG_2091.JPG"	"897906"	"june"	"2017"	"C25"	"CAL17-3103"	NA	"897906"	"2017-1-june"	11
"6165"	"38"	"IMG_2097.JPG"	"897928"	"june"	"2017"	"C25"	"CAL17-3104"	NA	"897928"	"2017-1-june"	11
"6168"	"41"	"IMG_2101.JPG"	"897956"	"june"	"2017"	"C25"	"CAL17-3105"	NA	"897956"	"2017-1-june"	11
"6650"	"71"	"IMG_3002.JPG"	"897956"	"august"	"2017"	"C25"	"CAL17-3105"	NA	"897956"	"2017-2-august"	12
"6169"	"42"	"IMG_2102.JPG"	"897825"	"june"	"2017"	"C25"	"CAL17-3106"	NA	"897825"	"2017-1-june"	11
"6685"	"106"	"IMG_3239.JPG"	"897825"	"august"	"2017"	"C25"	"CAL17-3106"	NA	"897825"	"2017-2-august"	12
"6181"	"54"	"IMG_2424.JPG"	"897860"	"june"	"2017"	"C25"	"CAL17-3157"	NA	"897860"	"2017-1-june"	11
"6586"	"7"	"IMG_2932.JPG"	"897860"	"august"	"2017"	"C25"	"CAL17-3157"	NA	"897860"	"2017-2-august"	12
"6185"	"58"	"IMG_2429.JPG"	"897995"	"june"	"2017"	"C25"	"CAL17-3158"	NA	"897995"	"2017-1-june"	11
"6190"	"63"	"IMG_2435.JPG"	"897754"	"june"	"2017"	"C25"	"CAL17-3159"	NA	"897754"	"2017-1-june"	11
"6628"	"49"	"IMG_2978.JPG"	"897754"	"august"	"2017"	"C25"	"CAL17-3159"	NA	"897754"	"2017-2-august"	12
"6193"	"66"	"IMG_2438.JPG"	"897810"	"june"	"2017"	"C25"	"CAL17-3160"	NA	"897810"	"2017-1-june"	11
"6198"	"71"	"IMG_2445.JPG"	"897952"	"june"	"2017"	"C25"	"CAL17-3161"	NA	"897952"	"2017-1-june"	11
"6212"	"85"	"IMG_2464.JPG"	"897983"	"june"	"2017"	"C25"	"CAL17-3162"	NA	"897983"	"2017-1-june"	11
"6224"	"97"	"IMG_2479.JPG"	"897981"	"june"	"2017"	"C25"	"CAL17-3163"	NA	"897981"	"2017-1-june"	11
"6229"	"102"	"IMG_2484.JPG"	"897940"	"june"	"2017"	"C25"	"CAL17-3164"	NA	"897940"	"2017-1-june"	11
"6606"	"27"	"IMG_2954.JPG"	"897940"	"august"	"2017"	"C25"	"CAL17-3164"	NA	"897940"	"2017-2-august"	12
"6240"	"113"	"IMG_2508.JPG"	"897758"	"june"	"2017"	"C25"	"CAL17-3165"	NA	"897758"	"2017-1-june"	11
"6581"	"2"	"IMG_2927.JPG"	"897833"	"august"	"2017"	"C25"	"CAL17-3217"	NA	"897833"	"2017-2-august"	12
"6582"	"3"	"IMG_2928.JPG"	"897823"	"august"	"2017"	"C25"	"CAL17-3218"	NA	"897823"	"2017-2-august"	12
"6595"	"16"	"IMG_2941.JPG"	"897765"	"august"	"2017"	"C25"	"CAL17-3220"	NA	"897765"	"2017-2-august"	12
"6597"	"18"	"IMG_2943.JPG"	"897913"	"august"	"2017"	"C25"	"CAL17-3221"	NA	"897913"	"2017-2-august"	12
"6598"	"19"	"IMG_2944.JPG"	"123894"	"august"	"2017"	"C25"	"CAL17-3222"	NA	"123894"	"2017-2-august"	12
"6599"	"20"	"IMG_2945.JPG"	"897876"	"august"	"2017"	"C25"	"CAL17-3223"	NA	"897876"	"2017-2-august"	12
"6600"	"21"	"IMG_2946.JPG"	"897782"	"august"	"2017"	"C25"	"CAL17-3224"	NA	"897782"	"2017-2-august"	12
"6601"	"22"	"IMG_2947.JPG"	"897759"	"august"	"2017"	"C25"	"CAL17-3225"	NA	"897759"	"2017-2-august"	12
"6602"	"23"	"IMG_2949.JPG"	"897976"	"august"	"2017"	"C25"	"CAL17-3226"	NA	"897976"	"2017-2-august"	12
"6603"	"24"	"IMG_2950.JPG"	"897925"	"august"	"2017"	"C25"	"CAL17-3227"	NA	"897925"	"2017-2-august"	12
"6604"	"25"	"IMG_2951.JPG"	"123851"	"august"	"2017"	"C25"	"CAL17-3228"	NA	"123851"	"2017-2-august"	12
"6605"	"26"	"IMG_2953.JPG"	"897788"	"august"	"2017"	"C25"	"CAL17-3229"	NA	"897788"	"2017-2-august"	12
"6607"	"28"	"IMG_2955.JPG"	"123819"	"august"	"2017"	"C25"	"CAL17-3230"	NA	"123819"	"2017-2-august"	12
"6608"	"29"	"IMG_2956.JPG"	"897993"	"august"	"2017"	"C25"	"CAL17-3231"	NA	"897993"	"2017-2-august"	12
"6609"	"30"	"IMG_2957.JPG"	"897963"	"august"	"2017"	"C25"	"CAL17-3232"	NA	"897963"	"2017-2-august"	12
"6610"	"31"	"IMG_2958.JPG"	"897780"	"august"	"2017"	"C25"	"CAL17-3233"	NA	"897780"	"2017-2-august"	12
"6611"	"32"	"IMG_2959.JPG"	"123874"	"august"	"2017"	"C25"	"CAL17-3234"	NA	"123874"	"2017-2-august"	12
"6612"	"33"	"IMG_2961.JPG"	"897980"	"august"	"2017"	"C25"	"CAL17-3235"	NA	"897980"	"2017-2-august"	12
"6613"	"34"	"IMG_2962.JPG"	"897769"	"august"	"2017"	"C25"	"CAL17-3236"	NA	"897769"	"2017-2-august"	12
"6614"	"35"	"IMG_2963.JPG"	"123847"	"august"	"2017"	"C25"	"CAL17-3237"	NA	"123847"	"2017-2-august"	12
"6618"	"39"	"IMG_2968.JPG"	"897770"	"august"	"2017"	"C25"	"CAL17-3238"	NA	"897770"	"2017-2-august"	12
"6620"	"41"	"IMG_2970.JPG"	"897884"	"august"	"2017"	"C25"	"CAL17-3240"	NA	"897884"	"2017-2-august"	12
"6630"	"51"	"IMG_2981.JPG"	"981990"	"august"	"2017"	"C25"	"CAL17-3241"	NA	"981990"	"2017-2-august"	12
"6632"	"53"	"IMG_2983.JPG"	"981822"	"august"	"2017"	"C25"	"CAL17-3242"	NA	"981822"	"2017-2-august"	12
"6634"	"55"	"IMG_2985.JPG"	"981953"	"august"	"2017"	"C25"	"CAL17-3243"	NA	"981953"	"2017-2-august"	12
"6635"	"56"	"IMG_2986.JPG"	"981936"	"august"	"2017"	"C25"	"CAL17-3244"	NA	"981936"	"2017-2-august"	12
"6636"	"57"	"IMG_2987.JPG"	"981795"	"august"	"2017"	"C25"	"CAL17-3245"	NA	"981795"	"2017-2-august"	12
"6637"	"58"	"IMG_2988.JPG"	"123876"	"august"	"2017"	"C25"	"CAL17-3246"	NA	"123876"	"2017-2-august"	12
"6638"	"59"	"IMG_2989.JPG"	"981833"	"august"	"2017"	"C25"	"CAL17-3247"	NA	"981833"	"2017-2-august"	12
"6639"	"60"	"IMG_2991.JPG"	"123838"	"august"	"2017"	"C25"	"CAL17-3248"	NA	"123838"	"2017-2-august"	12
"6640"	"61"	"IMG_2992.JPG"	"981958"	"august"	"2017"	"C25"	"CAL17-3249"	NA	"981958"	"2017-2-august"	12
"6660"	"81"	"IMG_3013.JPG"	"981863"	"august"	"2017"	"C25"	"CAL17-3250"	NA	"981863"	"2017-2-august"	12
"6673"	"94"	"IMG_3220.JPG"	"981847"	"august"	"2017"	"C25"	"CAL17-3332"	NA	"981847"	"2017-2-august"	12
"6675"	"96"	"IMG_3222.JPG"	"981949"	"august"	"2017"	"C25"	"CAL17-3333"	NA	"981949"	"2017-2-august"	12
"6676"	"97"	"IMG_3223.JPG"	"981934"	"august"	"2017"	"C25"	"CAL17-3334"	NA	"981934"	"2017-2-august"	12
"6677"	"98"	"IMG_3224.JPG"	"981969"	"august"	"2017"	"C25"	"CAL17-3335"	NA	"981969"	"2017-2-august"	12
"6679"	"100"	"IMG_3227.JPG"	"981757"	"august"	"2017"	"C25"	"CAL17-3336"	NA	"981757"	"2017-2-august"	12
"6680"	"101"	"IMG_3228.JPG"	"981814"	"august"	"2017"	"C25"	"CAL17-3337"	NA	"981814"	"2017-2-august"	12
"6682"	"103"	"IMG_3233.JPG"	"981986"	"august"	"2017"	"C25"	"CAL17-3338"	NA	"981986"	"2017-2-august"	12
"6688"	"109"	"IMG_3243.JPG"	"981756"	"august"	"2017"	"C25"	"CAL17-3339"	NA	"981756"	"2017-2-august"	12
"6692"	"113"	"IMG_3248.JPG"	"981922"	"august"	"2017"	"C25"	"CAL17-3340"	NA	"981922"	"2017-2-august"	12
"6693"	"114"	"IMG_3249.JPG"	"981992"	"august"	"2017"	"C25"	"CAL17-3341"	NA	"981992"	"2017-2-august"	12
"980"	"1"	"IMG_1251.JPG"	"4EDEBF"	"august"	"2012"	"C26"	"CAL12-0858"	NA	"4EDEBF"	"2012-2-august"	2
"981"	"2"	"IMG_1255.JPG"	"4EE743"	"august"	"2012"	"C26"	"CAL12-0859"	NA	"4EE743"	"2012-2-august"	2
"982"	"3"	"IMG_1256.JPG"	"4EE768"	"august"	"2012"	"C26"	"CAL12-0860"	NA	"4EE768"	"2012-2-august"	2
"2336"	"22"	"IMG_6134.jpg"	"4EE768"	"august"	"2013"	"C26"	"CAL12-0860"	NA	"4EE768"	"2013-2-august"	4
"983"	"4"	"IMG_1258.JPG"	"4EE51F"	"august"	"2012"	"C26"	"CAL12-0861"	NA	"4EE51F"	"2012-2-august"	2
"984"	"5"	"IMG_1259.JPG"	"C97604"	"august"	"2012"	"C26"	"CAL12-0862"	NA	"C97604"	"2012-2-august"	2
"985"	"6"	"IMG_1260.JPG"	"C96E80"	"august"	"2012"	"C26"	"CAL12-0863"	NA	"C96E80"	"2012-2-august"	2
"986"	"7"	"IMG_1261.JPG"	"4EECDC"	"august"	"2012"	"C26"	"CAL12-0864"	NA	"4EECDC"	"2012-2-august"	2
"987"	"8"	"IMG_1263.JPG"	"C9831C"	"august"	"2012"	"C26"	"CAL12-0865"	NA	"C9831C"	"2012-2-august"	2
"1628"	"24"	"IMG_5387.JPG"	"C9831C"	"june"	"2013"	"C26"	"CAL12-0865"	NA	"C9831C"	"2013-1-june"	3
"2378"	"64"	"IMG_7051.JPG"	"C9831C"	"august"	"2013"	"C26"	"CAL12-0865"	NA	"C9831C"	"2013-2-august"	4
"3054"	"34"	"IMG_8798.jpg"	"C9831C"	"june"	"2014"	"C26"	"CAL12-0865"	NA	"C9831C"	"2014-1-june"	5
"3615"	"29"	"IMG_0246.JPG"	"C9831C"	"august"	"2014"	"C26"	"CAL12-0865"	NA	"C9831C"	"2014-2-august"	6
"4178"	"22"	"IMG_5579.JPG"	"C9831C"	"june"	"2015"	"C26"	"CAL12-0865"	NA	"C9831C"	"2015-1-june"	7
"5319"	"8"	"IMG_5442.jpg"	"C9831C"	"june"	"2016"	"C26"	"CAL12-0865"	NA	"C9831C"	"2016-1-june"	9
"988"	"9"	"IMG_1264.JPG"	"C97946"	"august"	"2012"	"C26"	"CAL12-0866"	NA	"C97946"	"2012-2-august"	2
"3033"	"13"	"IMG_8776.jpg"	"C97946"	"june"	"2014"	"C26"	"CAL12-0866"	NA	"C97946"	"2014-1-june"	5
"989"	"10"	"IMG_1265.JPG"	"4EFC86"	"august"	"2012"	"C26"	"CAL12-0867"	NA	"4EFC86"	"2012-2-august"	2
"2380"	"66"	"IMG_7053.JPG"	"4EFC86"	"august"	"2013"	"C26"	"CAL12-0867"	NA	"4EFC86"	"2013-2-august"	4
"3073"	"53"	"IMG_9481.jpg"	"4EFC86"	"june"	"2014"	"C26"	"CAL12-0867"	NA	"4EFC86"	"2014-1-june"	5
"4158"	"2"	"IMG_4758.JPG"	"4EFC86"	"june"	"2015"	"C26"	"CAL12-0867"	NA	"4EFC86"	"2015-1-june"	7
"990"	"11"	"IMG_1266.JPG"	"C98F43"	"august"	"2012"	"C26"	"CAL12-0868"	NA	"C98F43"	"2012-2-august"	2
"3626"	"42"	"IMG_0624.JPG"	"C98F43"	"august"	"2014"	"C26"	"CAL12-0868"	NA	"C98F43"	"2014-2-august"	6
"991"	"12"	"IMG_1267.JPG"	"C96FA2"	"august"	"2012"	"C26"	"CAL12-0869"	NA	"C96FA2"	"2012-2-august"	2
"2345"	"31"	"IMG_6143.jpg"	"C96FA2"	"august"	"2013"	"C26"	"CAL12-0869"	NA	"C96FA2"	"2013-2-august"	4
"3643"	"59"	"IMG_0644.JPG"	"C96FA2"	"august"	"2014"	"C26"	"CAL12-0869"	NA	"C96FA2"	"2014-2-august"	6
"4798"	"2"	"IMG_7182.JPG"	"C96FA2"	"august"	"2015"	"C26"	"CAL12-0869"	NA	"C96FA2"	"2015-2-august"	8
"992"	"13"	"IMG_1268.JPG"	"4EE18F"	"august"	"2012"	"C26"	"CAL12-0870"	NA	"4EE18F"	"2012-2-august"	2
"1620"	"16"	"IMG_4907.JPG"	"4EE18F"	"june"	"2013"	"C26"	"CAL12-0870"	NA	"4EE18F"	"2013-1-june"	3
"2351"	"37"	"IMG_6149.jpg"	"4EE18F"	"august"	"2013"	"C26"	"CAL12-0870"	NA	"4EE18F"	"2013-2-august"	4
"4170"	"14"	"IMG_5571.JPG"	"4EE18F"	"june"	"2015"	"C26"	"CAL12-0870"	NA	"4EE18F"	"2015-1-june"	7
"4827"	"31"	"IMG_7666.JPG"	"4EE18F"	"august"	"2015"	"C26"	"CAL12-0870"	NA	"4EE18F"	"2015-2-august"	8
"993"	"14"	"IMG_1269.JPG"	"6D76B6"	"august"	"2012"	"C26"	"CAL12-0871"	NA	"6D76B6"	"2012-2-august"	2
"1622"	"18"	"IMG_4909.JPG"	"6D76B6"	"june"	"2013"	"C26"	"CAL12-0871"	NA	"6D76B6"	"2013-1-june"	3
"2355"	"41"	"IMG_6153.jpg"	"6D76B6"	"august"	"2013"	"C26"	"CAL12-0871"	NA	"6D76B6"	"2013-2-august"	4
"3051"	"31"	"IMG_8794.jpg"	"6D76B6"	"june"	"2014"	"C26"	"CAL12-0871"	NA	"6D76B6"	"2014-1-june"	5
"3607"	"21"	"IMG_0238.JPG"	"6D76B6"	"august"	"2014"	"C26"	"CAL12-0871"	NA	"6D76B6"	"2014-2-august"	6
"4829"	"33"	"IMG_7670.JPG"	"6D76B6"	"august"	"2015"	"C26"	"CAL12-0871"	NA	"6D76B6"	"2015-2-august"	8
"5341"	"30"	"IMG_9358.JPG"	"6D76B6"	"june"	"2016"	"C26"	"CAL12-0871"	NA	"6D76B6"	"2016-1-june"	9
