"capt.ID" "season" "year" "visit" "cave" "length" "ID"
"1675" "897937" "june" "2017" 2 "C21" 65 NA
"1676" "897985" "june" "2017" 1 "C21" 112 NA
"1677" "981938" "august" "2017" 1 "C21" 85.5 NA
"1678" "981965" "august" "2017" 1 "C21" 179 NA
"1679" "2773504" "august" "2015" NA "C21" 57 NA
"1680" "2801664" "august" "2015" NA "C21" 68.5 NA
"1681" "2801664" "june" "2015" 2 "C21" 64 NA
"1682" "4777984" "august" "2015" NA "C21" 54 NA
"1683" "6414592" "august" "2015" NA "C21" 58 NA
"1684" "8967680" "june" "2015" 2 "C21" 56 NA
"1685" "182EF0" "june" "2014" 1 "C21" 75 NA
"1686" "182EF0" "august" "2015" NA "C21" 110 NA
"1687" "182EF0" "june" "2015" 2 "C21" 105 NA
"1688" "4ED0C9" "june" "2014" 2 "C21" 130 NA
"1689" "4ED0C9" "june" "2017" 2 "C21" 140 NA
"1690" "4EE11A" "august" "2012" 1 "C21" 148 NA
"1691" "4EE37B" "august" "2012" 1 "C21" 141 NA
"1692" "4EE41A" "august" "2012" 2 "C21" 90 NA
"1693" "4EE41A" "june" "2015" 2 "C21" 126 NA
"1694" "4EE41A" "june" "2014" 2 "C21" 118 NA
"1695" "4EE613" "june" "2014" 2 "C21" 88 NA
"1696" "4EE613" "june" "2017" 2 "C21" 135 NA
"1697" "4EE613" "august" "2017" 1 "C21" 143 NA
"1698" "4EE7EE" "june" "2014" 2 "C21" 114 NA
"1699" "4EE85B" "august" "2012" 2 "C21" 146 NA
"1700" "4EE8A8" "june" "2014" 1 "C21" 98 NA
"1701" "4EE8A8" "august" "2014" 1 "C21" 105 NA
"1702" "4EE8A8" "august" "2015" NA "C21" 119 NA
"1703" "4EE8A8" "august" "2016" 2 "C21" 125 NA
"1704" "4EE8A8" "june" "2015" 2 "C21" 115 NA
"1705" "4EE8A8" "august" "2017" 1 "C21" 144 NA
"1706" "4EE8AE" "august" "2012" 2 "C21" 120 NA
"1707" "4EE8AE" "june" "2015" 2 "C21" 143 NA
"1708" "4EE8CB" "june" "2015" 1 "C21" 128.5 NA
"1709" "4EE8CB" "june" "2015" 2 "C21" 128 NA
"1710" "4EEC04" "august" "2012" 2 "C21" 183 NA
"1711" "4EECC3" "august" "2014" 1 "C21" 135 NA
"1712" "4EECC3" "august" "2012" 2 "C21" 97 NA
"1713" "4EECC3" "august" "2015" NA "C21" 152 NA
"1714" "4EECC3" "june" "2014" 2 "C21" 128 NA
"1715" "4EEE66" "august" "2014" 1 "C21" 93 NA
"1716" "4EEE66" "june" "2015" 2 "C21" 105 NA
"1717" "6D5FEA" "august" "2012" 2 "C21" 114 NA
"1718" "6D64C8" "june" "2015" 1 "C21" 113 NA
"1719" "6D64C8" "august" "2012" 1 "C21" 100 NA
"1720" "6D64C8" "august" "2015" NA "C21" 118 NA
"1721" "6D64C8" "june" "2016" 1 "C21" 117 NA
"1722" "6D64C8" "august" "2016" 1 "C21" 123 NA
"1723" "6D64C8" "june" "2014" 2 "C21" 112 NA
"1724" "6D656E" "august" "2012" 1 "C21" 90 NA
"1725" "6D938A" "june" "2014" 1 "C21" 105 NA
"1726" "6D972E" "june" "2015" 2 "C21" 119 NA
"1727" "6D972E" "june" "2014" 2 "C21" 114 NA
"1728" "C96EA4" "june" "2014" 1 "C21" 105 NA
"1729" "C96EA4" "august" "2014" 1 "C21" 114 NA
"1730" "C96EA4" "august" "2015" NA "C21" 135 NA
"1731" "C96EA4" "june" "2017" 1 "C21" 148 NA
"1732" "C97568" "august" "2012" 1 "C21" 110 NA
"1733" "C9767C" "august" "2012" 1 "C21" 112 NA
"1734" "C9767C" "june" "2014" 2 "C21" 120 NA
"1735" "C97D0C" "august" "2012" 1 "C21" 92 NA
"1736" "C97F48" "june" "2015" 1 "C21" 117 NA
"1737" "C97F48" "august" "2012" 1 "C21" 106 NA
"1738" "C97F4A" "august" "2015" NA "C21" 124 NA
"1739" "C97F4A" "june" "2016" 1 "C21" 123 NA
"1740" "C97F4A" "august" "2016" 2 "C21" 129 NA
"1741" "C988DF" "august" "2014" 1 "C21" 105 NA
"1742" "C988DF" "june" "2015" 2 "C21" 118 NA
"1743" "C988DF" "august" "2015" NA "C21" 122 NA
"1744" "C988DF" "june" "2016" 1 "C21" 126 NA
"1745" "C988DF" "june" "2014" 2 "C21" 94 NA
"1746" "C988DF" "june" "2017" 1 "C21" 138.5 NA
"1747" "C98D90" "june" "2014" 1 "C21" 185 NA
"1748" "C98D90" "august" "2012" 2 "C21" 188 NA
"1749" "053173" "august" "2014" 1 "C22" 99 NA
"1750" "053173" "june" "2014" 2 "C22" 92 NA
"1751" "053407" "june" "2014" 1 "C22" 133 NA
"1752" "053411" "june" "2014" 1 "C22" 71 NA
"1753" "053411" "august" "2017" 1 "C22" 160 NA
"1754" "053878" "august" "2014" 1 "C22" 76 NA
"1755" "053892" "august" "2014" 1 "C22" 75 NA
"1756" "053892" "august" "2015" NA "C22" 118 NA
"1757" "053943" "august" "2014" 1 "C22" 71 NA
"1758" "053943" "june" "2015" 1 "C22" 77 NA
"1759" "053951" "august" "2014" 1 "C22" 73 NA
"1760" "053955" "august" "2014" 1 "C22" 67 NA
"1761" "053955" "june" "2017" 1 "C22" 123 NA
"1762" "123805" "august" "2017" 1 "C22" 51 NA
"1763" "123808" "august" "2017" 1 "C22" 56 NA
"1764" "123820" "august" "2017" 1 "C22" 51 NA
"1765" "123854" "august" "2017" 1 "C22" 53 NA
"1766" "123859" "august" "2017" 1 "C22" 52.5 NA
"1767" "123861" "august" "2017" 1 "C22" 53 NA
"1768" "123866" "august" "2017" 2 "C22" 52 NA
"1769" "123913" "august" "2017" 2 "C22" 63 NA
"1770" "123998" "august" "2017" 2 "C22" 53 NA
"1771" "158512" "august" "2016" 1 "C22" 68 NA
"1772" "158536" "august" "2016" 1 "C22" 85 NA
"1773" "158557" "june" "2016" 2 "C22" 67 NA
"1774" "158557" "august" "2016" 1 "C22" 72 NA
"1775" "158557" "august" "2017" 1 "C22" 111 NA
"1776" "158559" "august" "2016" 1 "C22" 74 NA
"1777" "158596" "august" "2016" 1 "C22" 71.5 NA
"1778" "158596" "june" "2017" 2 "C22" 91 NA
"1779" "655003" "august" "2015" NA "C22" 69 NA
"1780" "655003" "june" "2015" 2 "C22" 62 NA
"1781" "655003" "june" "2017" 2 "C22" 105 NA
"1782" "655022" "august" "2015" NA "C22" 79.5 NA
"1783" "655022" "june" "2015" 2 "C22" 66 NA
"1784" "655003" "august" "2015" NA "C22" 68 NA
"1785" "655039" "august" "2015" NA "C22" 93 NA
"1786" "655050" "august" "2016" 2 "C22" 121 NA
"1787" "655050" "june" "2015" 2 "C22" 79 NA
"1788" "655137" "june" "2015" 1 "C22" 65 NA
"1789" "655137" "august" "2015" NA "C22" 77 NA
"1790" "655137" "august" "2017" 1 "C22" 128 NA
"1791" "655176" "june" "2015" 1 "C22" 81 NA
"1792" "655178" "august" "2016" 2 "C22" 112 NA
"1793" "655178" "june" "2015" 2 "C22" 73 NA
"1794" "655213" "august" "2015" NA "C22" 86 NA
"1795" "655213" "june" "2015" 2 "C22" 76 NA
"1796" "655223" "august" "2015" NA "C22" 89 NA
"1797" "655223" "august" "2016" 2 "C22" 124 NA
"1798" "655223" "june" "2015" 2 "C22" 75 NA
"1799" "655237" "june" "2015" 1 "C22" 65 NA
"1800" "655237" "august" "2015" NA "C22" 80 NA
"1801" "655237" "june" "2017" 1 "C22" 148 NA
"1802" "655255" "august" "2016" 2 "C22" 67 NA
"1803" "655265" "june" "2017" 2 "C22" 82 NA
"1804" "655332" "june" "2016" 1 "C22" 62 NA
"1805" "655340" "august" "2015" NA "C22" 91 NA
"1806" "655344" "august" "2015" NA "C22" 101 NA
"1807" "655345" "june" "2016" 1 "C22" 66 NA
"1808" "655345" "august" "2016" 2 "C22" 77 NA
"1809" "655360" "august" "2016" 2 "C22" 74 NA
"1810" "655367" "june" "2016" 1 "C22" 68 NA
"1811" "655392" "june" "2015" 1 "C22" 118 NA
"1812" "655401" "june" "2015" 1 "C22" 107 NA
"1813" "655411" "august" "2015" NA "C22" 88 NA
"1814" "655411" "august" "2017" 1 "C22" 114 NA
"1815" "655431" "june" "2016" 1 "C22" 55 NA
"1816" "655431" "august" "2016" 2 "C22" 64 NA
"1817" "655445" "june" "2016" 1 "C22" 62 NA
"1818" "655445" "august" "2016" 2 "C22" 76 NA
"1819" "655445" "june" "2017" 1 "C22" 95 NA
"1820" "655469" "august" "2015" NA "C22" 109 NA
"1821" "0735616" "june" "2016" 2 "C22" 58 NA
"1822" "0735616" "august" "2016" 1 "C22" 64 NA
"1823" "897752" "june" "2017" 1 "C22" 67 NA
"1824" "897792" "june" "2017" 1 "C22" 66 NA
"1825" "897801" "august" "2016" 2 "C22" 94 NA
"1826" "897803" "august" "2016" 2 "C22" 77 NA
"1827" "897803" "june" "2017" 2 "C22" 110 NA
"1828" "897809" "june" "2017" 2 "C22" 98 NA
"1829" "897829" "august" "2016" 2 "C22" 114 NA
"1830" "897837" "august" "2016" 1 "C22" 95 NA
"1831" "897839" "august" "2016" 1 "C22" 68 NA
"1832" "897839" "june" "2017" 1 "C22" 85 NA
"1833" "897839" "august" "2017" 1 "C22" 98 NA
"1834" "897841" "june" "2017" 1 "C22" 93.5 NA
"1835" "897842" "august" "2016" 2 "C22" 78 NA
"1836" "897848" "august" "2016" 2 "C22" 66 NA
"1837" "897875" "june" "2017" 2 "C22" 73 NA
"1838" "897877" "june" "2017" 2 "C22" 70 NA
"1839" "897879" "june" "2017" 1 "C22" 67 NA
"1840" "897892" "june" "2017" 1 "C22" 71 NA
"1841" "897892" "august" "2017" 1 "C22" 80.5 NA
"1842" "897920" "june" "2017" 1 "C22" 67 NA
"1843" "897922" "august" "2016" 2 "C22" 67 NA
"1844" "897936" "june" "2017" 1 "C22" 65 NA
"1845" "897944" "august" "2016" 2 "C22" 68 NA
"1846" "897946" "august" "2016" 1 "C22" 84.5 NA
"1847" "897955" "august" "2016" 2 "C22" 83 NA
"1848" "897991" "june" "2017" 2 "C22" 73 NA
"1849" "897992" "august" "2016" 2 "C22" 98 NA
"1850" "897992" "june" "2017" 2 "C22" 111 NA
"1851" "981773" "august" "2017" 2 "C22" 67 NA
"1852" "981782" "august" "2017" 2 "C22" 78 NA
"1853" "981785" "august" "2017" 1 "C22" 73 NA
"1854" "981794" "august" "2017" 1 "C22" 144 NA
"1855" "981799" "august" "2017" 2 "C22" 78 NA
"1856" "981816" "august" "2017" 1 "C22" 76 NA
"1857" "981820" "august" "2017" 2 "C22" 110 NA
"1858" "981821" "august" "2017" 1 "C22" 102 NA
"1859" "981850" "august" "2017" 1 "C22" 73 NA
"1860" "981853" "august" "2017" 2 "C22" 126 NA
"1861" "981861" "august" "2017" 1 "C22" 91 NA
"1862" "981874" "august" "2017" 1 "C22" 78 NA
"1863" "981928" "august" "2017" 1 "C22" 74 NA
"1864" "981940" "august" "2017" 1 "C22" 72 NA
"1865" "981968" "august" "2017" 2 "C22" 66 NA
"1866" "1052416" "june" "2016" 2 "C22" 55 NA
"1867" "1126272" "august" "2016" 1 "C22" 47 NA
"1868" "1625344" "august" "2015" NA "C22" 55 NA
"1869" "2232576" "june" "2016" 2 "C22" 64 NA
"1870" "2746112" "august" "2016" 1 "C22" 47 NA
"1871" "2925696" "june" "2016" 2 "C22" 60 NA
"1872" "2925696" "june" "2017" 1 "C22" 93 NA
"1873" "3877632" "august" "2015" NA "C22" 60 NA
"1874" "4056576" "june" "2015" 2 "C22" 62 NA
"1875" "4260736" "august" "2016" 1 "C22" 54 NA
"1876" "4420736" "june" "2015" 2 "C22" 54 NA
"1877" "4503808" "august" "2016" 2 "C22" 45 NA
"1878" "4503808" "june" "2017" 2 "C22" 56 NA
"1879" "5656064" "august" "2016" 2 "C22" 55 NA
"1880" "5889408" "august" "2015" NA "C22" 64 NA
"1881" "6028160" "august" "2016" 2 "C22" 46 NA
"1882" "6104192" "june" "2016" 2 "C22" 60 NA
"1883" "7368704" "august" "2016" 2 "C22" 45 NA
"1884" "7368704" "june" "2017" 1 "C22" 62 NA
"1885" "7405312" "august" "2016" 1 "C22" 51 NA
"1886" "9498496" "august" "2016" 1 "C22" 47 NA
"1887" "4ED2A9" "august" "2012" 1 "C22" 84 NA
"1888" "4ED9A9" "august" "2012" 1 "C22" 49 NA
"1889" "4EDE2F" "june" "2015" 1 "C22" 114 NA
"1890" "4EDE2F" "august" "2012" 2 "C22" 93 NA
"1891" "4EDE2F" "august" "2014" 1 "C22" 114 NA
"1892" "4EDE2F" "june" "2014" 2 "C22" 110 NA
"1893" "4EDE70" "august" "2012" 1 "C22" 53 NA
"1894" "4EDE70" "june" "2014" 2 "C22" 101 NA
"1895" "4EDF83" "august" "2012" 1 "C22" 71 NA
"1896" "4EE0C2" "august" "2012" 2 "C22" 71 NA
"1897" "4EE202" "august" "2014" 1 "C22" 118 NA
"1898" "4EE341" "august" "2012" 1 "C22" 143 NA
"1899" "4EE356" "august" "2012" 1 "C22" 72 NA
"1900" "4EE3A3" "august" "2012" 1 "C22" 86 NA
"1901" "4EE4B2" "august" "2012" 1 "C22" 86 NA
"1902" "4EE6C3" "august" "2012" 1 "C22" 76 NA
"1903" "4EEADC" "august" "2012" 1 "C22" 84 NA
"1904" "4EEB0B" "june" "2014" 1 "C22" 94 NA
"1905" "4EED09" "august" "2015" NA "C22" 143 NA
"1906" "4EFA5B" "august" "2012" 2 "C22" 103 NA
"1907" "6D8C07" "august" "2012" 1 "C22" 87 NA
"1908" "6D9BBB" "august" "2012" 1 "C22" 90 NA
"1909" "6DA8C8" "august" "2012" 2 "C22" 83 NA
"1910" "C961EA" "august" "2012" 1 "C22" 101 NA
"1911" "C961F0" "august" "2012" 1 "C22" 90 NA
"1912" "C961F7" "june" "2014" 1 "C22" 98 NA
"1913" "C961F7" "august" "2012" 1 "C22" 71 NA
"1914" "C961F7" "august" "2014" 1 "C22" 101 NA
"1915" "C96732" "august" "2012" 1 "C22" 137 NA
"1916" "C96878" "june" "2014" 1 "C22" 88 NA
"1917" "C96D67" "august" "2012" 1 "C22" 92 NA
"1918" "C978B6" "august" "2012" 1 "C22" 92 NA
"1919" "C978B6" "june" "2016" 2 "C22" 138 NA
"1920" "C978B6" "june" "2015" 2 "C22" 120 NA
"1921" "C97A39" "august" "2012" 2 "C22" 94 NA
"1922" "C97D99" "august" "2012" 1 "C22" 120 NA
"1923" "C9827C" "august" "2012" 2 "C22" 78 NA
"1924" "C9850D" "june" "2015" 1 "C22" 124 NA
"1925" "C9850D" "august" "2012" 2 "C22" 97 NA
"1926" "C986AB" "june" "2015" 1 "C22" 104 NA
"1927" "C986AB" "june" "2014" 2 "C22" 90 NA
"1928" "C986AB" "august" "2014" 1 "C22" 99 NA
"1929" "C98969" "june" "2015" 1 "C22" 105 NA
"1930" "C989D7" "august" "2012" 2 "C22" 75 NA
"1931" "C98D6C" "august" "2012" 1 "C22" 85 NA
"1932" "C9900D" "august" "2012" 2 "C22" 106 NA
"1933" "052740" "june" "2014" 2 "C23" 104 NA
"1934" "052740" "august" "2014" 2 "C23" 104 NA
"1935" "052755" "june" "2014" 2 "C23" 125 NA
"1936" "053168" "june" "2014" 2 "C23" 64 NA
"1937" "053180" "june" "2014" 2 "C23" 120 NA
"1938" "053354" "june" "2014" 1 "C23" 70 NA
"1939" "053354" "august" "2014" 1 "C23" 75 NA
"1940" "053354" "august" "2012" 1 "C23" 55 NA
"1941" "053354" "june" "2015" 1 "C23" 78 NA
"1942" "053354" "june" "2016" 1 "C23" 97 NA
"1943" "053374" "june" "2014" 1 "C23" 68 NA
"1944" "053374" "august" "2014" 1 "C23" 68 NA
"1945" "053374" "august" "2012" 1 "C23" 54 NA
"1946" "053374" "june" "2015" 2 "C23" 72 NA
"1947" "053374" "august" "2015" NA "C23" 78 NA
"1948" "053374" "june" "2016" 1 "C23" 82 NA
"1949" "053389" "june" "2014" 1 "C23" 145 NA
"1950" "053390" "june" "2014" 1 "C23" 66 NA
"1951" "053390" "august" "2012" 1 "C23" 52 NA
"1952" "053390" "june" "2015" 1 "C23" 71.5 NA
"1953" "053390" "june" "2016" 1 "C23" 85 NA
"1954" "053390" "august" "2016" 1 "C23" 89 NA
"1955" "053593" "june" "2014" 1 "C23" 65 NA
"1956" "053880" "june" "2014" 1 "C23" 58 NA
"1957" "053880" "august" "2014" 1 "C23" 75 NA
"1958" "053880" "june" "2015" 1 "C23" 87.5 NA
"1959" "053880" "june" "2016" 1 "C23" 105 NA
"1960" "053880" "august" "2016" 1 "C23" 117 NA
"1961" "053880" "june" "2017" 2 "C23" 129 NA
"1962" "053899" "june" "2014" 1 "C23" 51 NA
"1963" "053899" "august" "2014" 1 "C23" 66 NA
"1964" "053899" "june" "2015" 1 "C23" 71 NA
"1965" "053899" "august" "2015" NA "C23" 87 NA
"1966" "053899" "june" "2016" 1 "C23" 95 NA
"1967" "053917" "june" "2015" 1 "C23" 105 NA
"1968" "053917" "august" "2014" 2 "C23" 115 NA
"1969" "053919" "august" "2014" 1 "C23" 123 NA
"1970" "053919" "june" "2015" 1 "C23" 122 NA
"1971" "053919" "june" "2016" 1 "C23" 132 NA
"1972" "053924" "august" "2014" 1 "C23" 74 NA
"1973" "053924" "june" "2015" 1 "C23" 79 NA
"1974" "053924" "june" "2016" 1 "C23" 104 NA
"1975" "053933" "june" "2015" 2 "C23" 75 NA
"1976" "053933" "august" "2015" NA "C23" 84 NA
"1977" "053933" "august" "2016" 1 "C23" 105 NA
"1978" "053933" "august" "2014" 2 "C23" 68 NA
"1979" "053933" "june" "2017" 1 "C23" 113.5 NA
"1980" "053935" "june" "2014" 1 "C23" 51 NA
"1981" "053935" "august" "2014" 1 "C23" 67 NA
"1982" "053935" "june" "2015" 1 "C23" 70.5 NA
"1983" "053935" "august" "2015" NA "C23" 84 NA
"1984" "053953" "june" "2014" 1 "C23" 58 NA
"1985" "053953" "august" "2014" 1 "C23" 65 NA
"1986" "053953" "june" "2015" 1 "C23" 68 NA
"1987" "655007" "june" "2015" 1 "C23" 108 NA
"1988" "655013" "june" "2015" 2 "C23" 66 NA
"1989" "655013" "august" "2015" NA "C23" 69 NA
"1990" "655013" "june" "2016" 1 "C23" 77 NA
"1991" "655026" "june" "2015" 2 "C23" 73 NA
"1992" "655026" "august" "2015" NA "C23" 80 NA
"1993" "655093" "june" "2015" 1 "C23" 122 NA
"1994" "655093" "august" "2015" NA "C23" 124 NA
"1995" "655136" "june" "2015" 1 "C23" 135 NA
"1996" "655142" "june" "2015" 1 "C23" 160 NA
"1997" "655183" "june" "2015" 2 "C23" 71 NA
"1998" "655183" "august" "2015" NA "C23" 77 NA
"1999" "655183" "june" "2016" 1 "C23" 79 NA
"2000" "655183" "august" "2016" 1 "C23" 91 NA
"2001" "655209" "june" "2015" 1 "C23" 67.5 NA
"2002" "655209" "june" "2016" 2 "C23" 85 NA
"2003" "655209" "august" "2016" 1 "C23" 92 NA
"2004" "655220" "june" "2015" 1 "C23" 66 NA
"2005" "655220" "august" "2016" 1 "C23" 99 NA
"2006" "655220" "june" "2017" 2 "C23" 108 NA
"2007" "655220" "august" "2017" 1 "C23" 118 NA
"2008" "655337" "june" "2016" 1 "C23" 76 NA
"2009" "655424" "august" "2015" NA "C23" 70 NA
"2010" "655424" "june" "2016" 1 "C23" 79 NA
"2011" "655424" "august" "2016" 2 "C23" 98 NA
"2012" "655429" "june" "2016" 1 "C23" 108.5 NA
"2013" "655429" "august" "2016" 2 "C23" 115 NA
"2014" "655430" "august" "2015" NA "C23" 106 NA
"2015" "897756" "august" "2016" 1 "C23" 93 NA
"2016" "897871" "june" "2017" 1 "C23" 130 NA
"2017" "981888" "august" "2017" 2 "C23" 72 NA
"2018" "981930" "august" "2017" 2 "C23" 99 NA
"2019" "981931" "august" "2017" 2 "C23" 105 NA
"2020" "981960" "august" "2017" 1 "C23" 77 NA
"2021" "981976" "august" "2017" 1 "C23" 73 NA
"2022" "2707200" "august" "2015" NA "C23" 62.5 NA
"2023" "2707200" "august" "2016" 1 "C23" 91 NA
"2024" "3793664" "june" "2016" 2 "C23" 50 NA
"2025" "3793664" "august" "2016" 1 "C23" 63 NA
"2026" "5132800" "august" "2016" 2 "C23" 62 NA
"2027" "5132800" "june" "2017" 1 "C23" 81.5 NA
"2028" "18440F" "june" "2016" 1 "C23" 117 NA
"2029" "4EDE7D" "june" "2014" 1 "C23" 81 NA
"2030" "4EDE7D" "august" "2012" 1 "C23" 63 NA
"2031" "4EDE7D" "august" "2015" NA "C23" 94 NA
"2032" "4EDE7D" "june" "2016" 2 "C23" 98 NA
"2033" "4EDE7D" "august" "2016" 2 "C23" 100 NA
"2034" "4EDE7D" "june" "2017" 2 "C23" 102 NA
"2035" "4EDFAA" "august" "2014" 1 "C23" 104 NA
"2036" "4EDFAA" "august" "2012" 1 "C23" 91 NA
"2037" "4EDFAA" "june" "2015" 1 "C23" 107 NA
"2038" "4EE010" "august" "2012" 1 "C23" 78 NA
"2039" "4EE010" "june" "2015" 1 "C23" 108 NA
"2040" "4EE010" "august" "2015" NA "C23" 112 NA
"2041" "4EE010" "june" "2016" 1 "C23" 115 NA
"2042" "4EE010" "august" "2016" 1 "C23" 123 NA
"2043" "4EE010" "august" "2014" 2 "C23" 104 NA
"2044" "4EE010" "june" "2014" 2 "C23" 99 NA
"2045" "4EE033" "august" "2012" 1 "C23" 85 NA
"2046" "4EE48D" "august" "2012" 1 "C23" 85 NA
"2047" "4EE6A3" "august" "2012" 1 "C23" 83 NA
"2048" "4EE794" "august" "2014" 1 "C23" 108 NA
"2049" "4EE794" "june" "2015" 1 "C23" 109 NA
"2050" "4EE794" "august" "2015" NA "C23" 110.5 NA
"2051" "4EE794" "june" "2014" 2 "C23" 106 NA
"2052" "4EE950" "august" "2014" 1 "C23" 89 NA
"2053" "4EE950" "august" "2012" 1 "C23" 71 NA
"2054" "4EE950" "june" "2015" 1 "C23" 90 NA
"2055" "4EE950" "august" "2015" NA "C23" 95 NA
"2056" "4EEA36" "june" "2014" 1 "C23" 83 NA
"2057" "4EEA36" "august" "2014" 1 "C23" 86 NA
"2058" "4EEA36" "august" "2012" 1 "C23" 65 NA
"2059" "4EEA36" "june" "2015" 1 "C23" 93 NA
"2060" "4EEB7F" "august" "2014" 1 "C23" 80 NA
"2061" "4EEB7F" "august" "2015" NA "C23" 92 NA
"2062" "4EEB7F" "june" "2016" 1 "C23" 102 NA
"2063" "4EEC44" "august" "2012" 1 "C23" 62 NA
"2064" "4EEC44" "august" "2016" 1 "C23" 117 NA
"2065" "4EEC44" "august" "2017" 1 "C23" 138 NA
"2066" "4EFCA5" "august" "2012" 1 "C23" 93 NA
"2067" "4EFCA5" "june" "2015" 1 "C23" 122 NA
"2068" "4EFCA5" "june" "2014" 2 "C23" 111 NA
"2069" "6D5997" "august" "2012" 1 "C23" 96 NA
"2070" "6D5E73" "august" "2014" 1 "C23" 90 NA
"2071" "6D5E73" "august" "2012" 1 "C23" 67 NA
"2072" "6D5E73" "june" "2015" 1 "C23" 96 NA
"2073" "6D5E73" "august" "2015" NA "C23" 100 NA
"2074" "6D5E73" "june" "2014" 2 "C23" 86 NA
"2075" "6D91C8" "june" "2014" 1 "C23" 105 NA
"2076" "6D91C8" "august" "2012" 1 "C23" 92 NA
"2077" "6D980C" "june" "2014" 1 "C23" 100 NA
"2078" "6D980C" "august" "2012" 1 "C23" 85 NA
"2079" "6D980C" "june" "2015" 1 "C23" 107 NA
"2080" "6DA1E1" "august" "2015" NA "C23" 110 NA
"2081" "6DA1E1" "june" "2016" 1 "C23" 110 NA
"2082" "6DA3C6" "august" "2012" 1 "C23" 117 NA
"2083" "C96673" "june" "2015" 1 "C23" 98 NA
"2084" "C96761" "august" "2012" 1 "C23" 82 NA
"2085" "C96761" "june" "2015" 1 "C23" 102 NA
"2086" "C96AE1" "june" "2014" 1 "C23" 77 NA
"2087" "C96AE1" "august" "2014" 1 "C23" 83 NA
"2088" "C96AE1" "august" "2012" 1 "C23" 58 NA
"2089" "C96F16" "june" "2015" 1 "C23" 116 NA
"2090" "C96F16" "june" "2014" 2 "C23" 109 NA
"2091" "C9702E" "august" "2014" 1 "C23" 100 NA
"2092" "C9702E" "june" "2015" 1 "C23" 103.5 NA
"2093" "C9702E" "august" "2015" NA "C23" 106.5 NA
"2094" "C9702E" "june" "2016" 1 "C23" 111 NA
"2095" "C9702E" "june" "2014" 2 "C23" 97 NA
"2096" "C97E47" "june" "2014" 1 "C23" 86 NA
"2097" "C97E47" "august" "2014" 1 "C23" 91 NA
"2098" "C97E47" "june" "2015" 2 "C23" 94 NA
"2099" "C98288" "august" "2015" NA "C23" 118.5 NA
"2100" "C98783" "august" "2012" 1 "C23" 92 NA
"2101" "C98783" "august" "2014" 2 "C23" 110 NA
"2102" "C98783" "june" "2016" 1 "C23" 119 NA
"2103" "052754" "june" "2014" 2 "C24" 136 NA
"2104" "052760" "june" "2014" 2 "C24" 108 NA
"2105" "053362" "june" "2014" 1 "C24" 65 NA
"2106" "053362" "june" "2015" 1 "C24" 75 NA
"2107" "053362" "august" "2015" NA "C24" 76 NA
"2108" "053364" "june" "2014" 1 "C24" 94 NA
"2109" "053392" "june" "2014" 1 "C24" 67 NA
"2110" "053392" "august" "2015" NA "C24" 86 NA
"2111" "053392" "august" "2014" 1 "C24" 73 NA
"2112" "053589" "june" "2014" 1 "C24" 66 NA
"2113" "053589" "august" "2014" 1 "C24" 82 NA
"2114" "053589" "august" "2015" NA "C24" 95 NA
"2115" "053910" "august" "2014" 1 "C24" 119 NA
"2116" "158547" "june" "2016" 2 "C24" 77 NA
"2117" "185820" "june" "2016" 1 "C24" 92 NA
"2118" "655026" "august" "2015" NA "C24" 81 NA
"2119" "655052" "june" "2015" 2 "C24" 82 NA
"2120" "655052" "august" "2015" NA "C24" 83 NA
"2121" "655059" "june" "2015" 2 "C24" 79 NA
"2122" "655059" "august" "2015" NA "C24" 81 NA
"2123" "655059" "june" "2016" 1 "C24" 84 NA
"2124" "655105" "june" "2015" 1 "C24" 75 NA
"2125" "655105" "august" "2015" NA "C24" 80 NA
"2126" "655105" "june" "2016" 1 "C24" 83 NA
"2127" "655127" "june" "2015" 2 "C24" 102 NA
"2128" "655141" "june" "2015" 1 "C24" 72 NA
"2129" "655165" "june" "2015" 1 "C24" 68 NA
"2130" "655165" "august" "2015" NA "C24" 74 NA
"2131" "655165" "august" "2016" 1 "C24" 96 NA
"2132" "655165" "august" "2017" 1 "C24" 128 NA
"2133" "655187" "june" "2015" 2 "C24" 107 NA
"2134" "655187" "august" "2015" NA "C24" 112 NA
"2135" "655187" "august" "2016" 2 "C24" 119 NA
"2136" "655196" "june" "2015" 2 "C24" 73 NA
"2137" "655196" "august" "2016" 2 "C24" 88 NA
"2138" "655196" "june" "2017" 2 "C24" 105 NA
"2139" "655207" "june" "2015" 2 "C24" 83 NA
"2140" "655207" "june" "2016" 1 "C24" 90 NA
"2141" "655207" "june" "2017" 1 "C24" 122 NA
"2142" "655251" "june" "2016" 1 "C24" 121 NA
"2143" "655282" "august" "2015" NA "C24" 83 NA
"2144" "655296" "june" "2016" 1 "C24" 81 NA
"2145" "655299" "august" "2015" NA "C24" 85 NA
"2146" "655305" "august" "2015" NA "C24" 140 NA
"2147" "655328" "august" "2015" NA "C24" 115 NA
"2148" "655364" "august" "2015" NA "C24" 65 NA
"2149" "655374" "june" "2016" 1 "C24" 141 NA
"2150" "655478" "august" "2015" NA "C24" 93 NA
"2151" "655796" "august" "2015" NA "C24" 75 NA
"2152" "897805" "june" "2017" 2 "C24" 69 NA
"2153" "897843" "august" "2016" 2 "C24" 87 NA
"2154" "897847" "june" "2017" 1 "C24" 77 NA
